OrderAt Date,customer Name,outletType,Producer,Product,Category Group,Quantity, Unit Price ,shippingStatus,Delivery Agent,state,country,currency,salesChannel,sales price,sales price usd,order category,,ng,
7/30/2021 9:42,Shoppers Super Store,Convenience Store,Unilever Nigeria Plc,Blue Band,Breakfast & Snacks ,1," 25,300 ",delivered,Opeyemi  Sotuminu,Lagos,NG,NGN,Telesales," 25,300 ",62.93532338,low end,,,
7/30/2021 9:50,Ab African Shop,Kiosk,Unilever SA,Surf Detergent  ,Home Care,9, 33 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 297 ,20.18274457,low end,,,
7/30/2021 9:50,Ab African Shop,Kiosk,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 109 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 109 ,7.421875,low end,,,
7/30/2021 9:53,Mhlongo General Dealer,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 95 ,6.449728261,low end,,,
7/30/2021 9:53,Mhlongo General Dealer,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,1, 46 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 46 ,3.121603261,low end,,,
7/30/2021 9:53,Mhlongo General Dealer,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 97 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 97 ,6.570652174,low end,,,
7/30/2021 9:54,Minora Supermarket,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 90 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 90 ,6.112771739,low end,,,
7/30/2021 9:54,Minora Supermarket,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,2, 46 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 92 ,6.243206522,low end,,,
7/30/2021 9:54,Minora Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 89 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 179 ,12.14130435,low end,,,
7/30/2021 9:55,Woza Woza Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 140 ,9.505434783,low end,,,
7/30/2021 9:55,Woza Woza Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 40 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 40 ,2.733016304,low end,,,
7/30/2021 9:57,Rehoboth Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 89 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 268 ,18.21195652,low end,,,
7/30/2021 10:03,Emmanuel Supermarket,Kiosk,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/30/2021 10:03,Emmanuel Supermarket,Kiosk,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/30/2021 10:03,Emmanuel Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,3, 39 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 117 ,7.96875,low end,,,
7/30/2021 10:09,Robot Tuck Shop,Convenience Store,Unilever SA,Lux  ,Personal Care,1, 57 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 57 ,3.871603261,low end,,,
7/30/2021 10:09,Robot Tuck Shop,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,4, 33 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 132 ,8.970108696,low end,,,
7/30/2021 10:14,Dewan Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 40 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 40 ,2.733016304,low end,,,
7/30/2021 10:14,Dewan Supermarket,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,3, 25 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 75 ,5.093070652,low end,,,
7/30/2021 10:15,Olamide Stores,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,7," 8,800 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Telesales," 61,600 ",153.2338308,low end,,,
7/30/2021 10:16,Marvelous Store,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,10," 3,200 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 32,000 ",79.60199005,low end,,,
7/30/2021 10:19,Sweet And More,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,2, 56 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 113 ,7.649456522,low end,,,
7/30/2021 10:19,Sweet And More,Supermarket,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,2, 90 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 180 ,12.22554348,low end,,,
7/30/2021 10:19,Sweet And More,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 89 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 89 ,6.070652174,low end,,,
7/30/2021 10:19,Sweet And More,Supermarket,Unilever SA,Surf Detergent  ,Home Care,2, 46 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 92 ,6.243206522,low end,,,
7/30/2021 10:19,Blessing Supermarket,Supermarket,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 96 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 96 ,6.543478261,low end,,,
7/30/2021 10:19,Blessing Supermarket,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,2, 56 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 113 ,7.649456522,low end,,,
7/30/2021 10:19,Blessing Supermarket,Supermarket,Unilever SA,OMO  ,Home Care,2, 51 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 102 ,6.956521739,low end,,,
7/30/2021 10:19,Peres Supermarket,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 10:19,Peres Supermarket,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/30/2021 10:19,Peres Supermarket,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 10:21,Grace Stores,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,5," 3,200 ",delivered,Ayantoye Adeboye,Lagos,NG,NGN,Telesales," 16,000 ",39.80099502,low end,,,
7/30/2021 10:25,Raik Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,cancelled,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/30/2021 10:25,Raik Supermarket,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,2, 46 ,cancelled,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 92 ,6.243206522,low end,,,
7/30/2021 10:26,Dumelang Tuck Shop,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 56 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 56 ,3.824728261,low end,,,
7/30/2021 10:26,Dumelang Tuck Shop,Convenience Store,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/30/2021 10:29,Shall 8,Kiosk,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 10:29,Shall 8,Kiosk,Unilever SA,Surf Detergent  ,Home Care,1, 87 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 87 ,5.901494565,low end,,,
7/30/2021 10:32,Lion Supermarket,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 96 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 96 ,6.543478261,low end,,,
7/30/2021 10:32,Lion Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.168478261,low end,,,
7/30/2021 10:32,Lion Supermarket,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 109 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 109 ,7.421875,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,POND`S Face Care  ,Personal Care,1, 105 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 105 ,7.13451087,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorrox Mince  ,Food,1, 35 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 35 ,2.375,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 39 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 78 ,5.3125,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 39 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 78 ,5.3125,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 96 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 96 ,6.510869565,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorrox Stock Cubes  ,Food,4, 17 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 69 ,4.6875,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 39 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 78 ,5.3125,low end,,,
7/30/2021 10:35,Central Supermaket,Supermarket,Unilever SA,Knorrox Mince  ,Food,1, 35 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 35 ,2.375,low end,,,
7/30/2021 10:39,Khan Supermarket,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 10:39,Khan Supermarket,Supermarket,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 90 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 90 ,6.112771739,low end,,,
7/30/2021 10:39,Khan Supermarket,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 10:39,Khan Supermarket,Supermarket,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 96 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 96 ,6.510869565,low end,,,
7/30/2021 10:40,Mummy Mariam,Supermarket,Nasco,Nasco Cornflakes,Breakfast & Snacks ,2," 2,000 ",delivered,Onasanya  Adetola,Lagos,NG,NGN,Mobile App," 4,000 ",9.950248756,low end,,,
7/30/2021 10:46,"Prince&Princess Store,Alaba",Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,3," 3,400 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Field Sales," 10,200 ",25.37313433,low end,,,
7/30/2021 10:47,Kdj Store,Kiosk,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,1," 4,600 ",delivered,Uche Phillips,Ogun,NG,NGN,Telesales," 4,600 ",11.44278607,low end,,,
7/30/2021 10:47,Albaki Super Market,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,6, 89 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 536 ,36.42391304,low end,,,
7/30/2021 10:56,De Noble Makson,Supermarket,Flour Mills of Nigeria,Golden Penny Noodles,Food,10," 1,950 ",delivered,Uche Phillips,Lagos,NG,NGN,Telesales," 19,500 ",48.50746269,low end,,,
7/30/2021 10:57,Dee Comfort Global Life,Supermarket,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,3," 2,550 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 7,650 ",19.02985075,low end,,,
7/30/2021 10:58,Fine Chris And Brothers Global Enterprises,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,5," 20,500 ",delivered,Oyelade Sodiq  Adeshola,Lagos,NG,NGN,Field Sales," 102,500 ",254.9751244,low end,,,
7/30/2021 10:58,Fabitx Stores,Convenience Store,DUFIL Prima foods Plc,Power Pasta,Food,2," 1,950 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 3,900 ",9.701492537,low end,,,
7/30/2021 10:58,Fabitx Stores,Convenience Store,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,2," 4,560 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 9,120 ",22.68656716,low end,,,
7/30/2021 10:58,Zonke Bonke Supermarket,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 47 ,3.22486413,low end,,,
7/30/2021 10:58,Zonke Bonke Supermarket,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 39 ,2.65625,low end,,,
7/30/2021 11:00,Mum Racheal Store,Convenience Store,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,1," 2,550 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 2,550 ",6.343283582,low end,,,
7/30/2021 11:00,Mum Racheal Store,Convenience Store,DUFIL Prima foods Plc,Power Pasta,Food,1," 1,950 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 1,950 ",4.850746269,low end,,,
7/30/2021 11:00,Mum Racheal Store,Convenience Store,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,1," 2,420 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 2,420 ",6.019900498,low end,,,
7/30/2021 11:06,Success Tuck Shop,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/30/2021 11:06,Success Tuck Shop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 89 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 179 ,12.14130435,low end,,,
7/30/2021 11:06,Success Tuck Shop,Supermarket,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 69 ,4.71875,low end,,,
7/30/2021 11:06,Mokhukhu Tuck Shop,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/30/2021 11:06,Mokhukhu Tuck Shop,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 11:06,Mokhukhu Tuck Shop,Kiosk,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 11:09,Killarney Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 47 ,3.22486413,low end,,,
7/30/2021 11:09,Killarney Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 40 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 121 ,8.199048913,low end,,,
7/30/2021 11:09,Killarney Tuck Shop,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 109 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 109 ,7.421875,low end,,,
7/30/2021 11:09,Killarney Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,4, 41 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 163 ,11.09782609,low end,,,
7/30/2021 11:09,Killarney Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 72 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 216 ,14.65353261,low end,,,
7/30/2021 11:10,Urppy Store,Convenience Store,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,1," 2,820 ",cancelled,Uche Phillips,Lagos,NG,NGN,Telesales," 2,820 ",7.014925373,low end,,,
7/30/2021 11:10,Urppy Store,Convenience Store,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,400 ",cancelled,Uche Phillips,Lagos,NG,NGN,Telesales," 6,400 ",15.92039801,low end,,,
7/30/2021 11:10,Urppy Store,Convenience Store,DUFIL Prima foods Plc,Indomie Hungryman,Food,1," 4,170 ",cancelled,Uche Phillips,Lagos,NG,NGN,Telesales," 4,170 ",10.37313433,low end,,,
7/30/2021 11:10,Urppy Store,Convenience Store,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",cancelled,Uche Phillips,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/30/2021 11:10,Urppy Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,1," 1,950 ",cancelled,Uche Phillips,Lagos,NG,NGN,Telesales," 1,950 ",4.850746269,low end,,,
7/30/2021 11:14,Aunty Velda Tuck Shop,Kiosk,Unilever SA,OMO  ,Home Care,1, 100 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 100 ,6.796875,low end,,,
7/30/2021 11:14,Aunty Velda Tuck Shop,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 11:16,Modina Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,1, 100 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 100 ,6.796875,low end,,,
7/30/2021 11:16,Modina Tuck Shop,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 120 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 120 ,8.148777174,low end,,,
7/30/2021 11:18,Mma Silvia Tuck Shop,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 39 ,2.65625,low end,,,
7/30/2021 11:18,Mma Silvia Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 40 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 40 ,2.733016304,low end,,,
7/30/2021 11:18,Mma Silvia Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,1, 96 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 96 ,6.520380435,low end,,,
7/30/2021 11:18,Mma Silvia Tuck Shop,Convenience Store,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/30/2021 11:23,J &E Store,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,2," 3,200 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 6,400 ",15.92039801,low end,,,
7/30/2021 11:23,J &E Store,Kiosk,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,1," 1,100 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 1,100 ",2.736318408,low end,,,
7/30/2021 11:23,J &E Store,Kiosk,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,400 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 6,400 ",15.92039801,low end,,,
7/30/2021 11:23,J &E Store,Kiosk,Unilever Nigeria Plc,Close up,Personal Care,1," 4,900 ",delivered,Samuel Shola,Lagos,NG,NGN,Mobile App," 4,900 ",12.18905473,low end,,,
7/30/2021 11:30,Nazer Trading,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 90 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 90 ,6.112771739,low end,,,
7/30/2021 11:30,Nazer Trading,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 149 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 149 ,10.11548913,low end,,,
7/30/2021 11:32,Gezani Butchery,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 47 ,3.168478261,low end,,,
7/30/2021 11:32,Gezani Butchery,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 90 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 90 ,6.112771739,low end,,,
7/30/2021 11:32,Gezani Butchery,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 109 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 109 ,7.421875,low end,,,
7/30/2021 11:32,Gezani Butchery,Convenience Store,Unilever SA,Domestos Toilet Cleaner  ,Home Care,1, 96 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 96 ,6.515625,low end,,,
7/30/2021 11:33,Family Tuck Shop East,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 11:33,Family Tuck Shop East,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 11:33,Family Tuck Shop East,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 89 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 89 ,6.070652174,low end,,,
7/30/2021 11:33,Family Tuck Shop East,Supermarket,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 109 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 109 ,7.421875,low end,,,
7/30/2021 11:33,Family Tuck Shop East,Supermarket,Unilever SA,OMO  ,Home Care,1, 96 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 96 ,6.520380435,low end,,,
7/30/2021 11:40,Nd,Kiosk,Guinness Nigeria Plc,Guinness Foreign Extra Stout,Drinks,1," 5,750 ",delivered,"Adeleye 	 Dayo",Lagos,NG,NGN,Telesales," 5,750 ",14.30348259,low end,,,
7/30/2021 11:50,Edugab Supermarket,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 96 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 96 ,6.543478261,low end,,,
7/30/2021 11:50,Edugab Supermarket,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 11:53,The Rock Pub/ Grill/ Car Wash,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 56 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 56 ,3.824728261,low end,,,
7/30/2021 11:53,The Rock Pub/ Grill/ Car Wash,Convenience Store,Unilever SA,Shield Deodorant  ,Personal Care,1, 93 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 93 ,6.300271739,low end,,,
7/30/2021 11:54,J&V 2 Tuckshop,Convenience Store,Unilever SA,Shield Deodorant  ,Personal Care,1, 93 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 93 ,6.300271739,low end,,,
7/30/2021 11:54,J&V 2 Tuckshop,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 56 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 56 ,3.824728261,low end,,,
7/30/2021 11:59,Doris Store,Kiosk,DUFIL Prima foods Plc,Indomie Super Pack,Food,2," 1,950 ",delivered,Muyiwa Sodiya,Lagos,NG,NGN,Telesales," 3,900 ",9.701492537,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 15 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 45 ,3.05298913,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Shield Deodorant  ,Personal Care,1, 93 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 93 ,6.300271739,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/30/2021 12:01,Paradise Tuckshop,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 78 ,5.3125,low end,,,
7/30/2021 12:10,X2 Tuck Shop,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 39 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 39 ,2.65625,low end,,,
7/30/2021 12:10,X2 Tuck Shop,Convenience Store,Unilever SA,Knorrox Stock Cubes  ,Food,2, 17 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 35 ,2.34375,low end,,,
